source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
4421572147223940352,229.64720499908887,3.0589124552633993,2.0625288605969874,4.394501514723856,,,18.399391,,,,"NOT_AVAILABLE",,
4421572555249787136,229.67805073531457,0.09243582548932615,2.0904665793526256,0.0944634521558127,0.31761870559191724,0.12037251644910142,16.429226,-0.017911911,,,"NOT_AVAILABLE",9084.0,
4421572559540937984,229.6691460572479,6.488896272219815,2.084197781235233,9.850662381259742,,,17.925426,,,,"NOT_AVAILABLE",,
4421572112866110720,229.66554827204504,2.1121109036377126,2.071531693314524,3.0181141314159756,,,18.165293,0.71873474,,,"NOT_AVAILABLE",,
4421478929254166272,229.60519146446242,0.6576762651898262,2.059593995971681,0.9690134428399598,,,19.527275,,,,"NOT_AVAILABLE",,
4421572971858344576,229.6295793135253,41.745560453234106,2.0869280316667544,69.97473732399185,,,17.588142,,,,"NOT_AVAILABLE",,
4421573590334109696,229.6365215961975,0.15233722057364787,2.1143113107818596,0.1410328719315933,0.07837995086422479,0.188923661240416,17.527197,0.8873024,,,"NOT_AVAILABLE",,
4421572490823232896,229.68482075393325,0.5611862956162575,2.0836858455682603,0.6821179538471798,0.28374577698422754,0.8690189652961465,19.35765,0.73456,,,"NOT_AVAILABLE",,
4421573379883544960,229.64325046324393,0.038367503540435124,2.108232345447355,0.034165815531379394,0.11109036659668955,0.04246341223166331,14.682101,1.0985107,,,"NOT_AVAILABLE",5033.0,
4421571734911510400,229.64672893238222,0.2458422643004495,2.041029132710236,0.19796762445480148,-0.18393098044598497,0.2763433615394495,18.355505,0.5750294,,,"NOT_AVAILABLE",,
4421572868779301760,229.60724720269823,0.19318449280980501,2.0786979451752003,0.26427519192584015,-0.47398146522063633,0.25763585809681083,18.172203,0.72907066,,,"NOT_AVAILABLE",,
4421572078504429056,229.65089322858353,0.4934772003242787,2.0631057337035816,0.30821229009784834,,,17.811369,0.68066597,,,"NOT_AVAILABLE",,
4421572147223940480,229.64713761092804,12.916032908011443,2.0621813285437707,4.597414493426803,,,17.882984,,,,"NOT_AVAILABLE",,
4421573006218109440,229.63776743274985,10.684538293373256,2.092181907908982,18.232524816477106,,,16.0742,,,,"NOT_AVAILABLE",,
4421571803626045440,229.66930161471464,0.33716049816859833,2.0427728132680505,0.25068400606171803,0.27014336605929545,0.33951371521258356,18.962442,0.8453026,,,"NOT_AVAILABLE",,
4421572864487331840,229.6180402243579,0.3276237376359971,2.0859045473740045,0.303889052697402,-2.742410064725857,0.38028154702519745,17.785185,0.7081795,,,"NOT_AVAILABLE",,
4421478929254166400,229.61084780486735,24.305664220267943,2.0504526482895065,43.4784946878645,,,19.064508,,,,"NOT_AVAILABLE",,
4421572971862329088,229.63487663735708,1.8769418872141148,2.090568119702945,0.9154637656997591,,,16.55996,0.24056911,,,"NOT_AVAILABLE",5095.6333,
4421572971858516736,229.63041141262954,1.2181386886362544,2.0931272233211216,0.5181849935718102,,,17.70536,,,,"NOT_AVAILABLE",,
4421573379883546112,229.6464405513441,0.02959791980481901,2.1091851891845113,0.04559205633292753,0.18850838995578995,0.04931436479060148,13.031066,1.3026466,,,"NOT_AVAILABLE",4859.7773,0.1307
4421572800059544064,229.62764127356743,0.14018209676842877,2.0765923033819536,0.24450448331555827,0.029352703281502922,0.21422485240736,17.697714,,,,"NOT_AVAILABLE",,
4421478104619818880,229.62157548868723,0.2570987455218003,2.038409255840853,0.15876908058856282,0.25798494376394543,0.20328398186785926,18.314363,0.6635475,,,"NOT_AVAILABLE",,
4421571769266440320,229.64957462884465,0.5018305348708373,2.0430256952372354,0.26319309364747384,0.6976627934883486,0.2791792463767096,18.594543,0.6238327,,,"NOT_AVAILABLE",,
4421572800059377408,229.63557876935818,0.44220608750499835,2.070244553160143,0.28889017440997705,0.6440714041887252,0.4622643108252322,15.077978,0.92814064,,,"NOT_AVAILABLE",5076.0,
4421478173341159296,229.6098960205703,0.6232954679386192,2.045841330519712,0.24174262418685555,,,17.76221,0.4892769,,,"NOT_AVAILABLE",,
4421572486530310144,229.67765519853694,0.04906482940426496,2.083674819303756,0.05634346092074621,0.11784269756445793,0.06903463879580118,15.574839,0.98060036,,,"NOT_AVAILABLE",5286.9,
4421572864487331968,229.61803997079923,0.03849923216521899,2.08340969459454,0.03815046217324624,0.16766061663337575,0.04705586010730297,15.066283,1.0549545,,,"NOT_AVAILABLE",5152.3335,2.3615
4421573074940025472,229.60021748354777,0.7411137213485761,2.0835422844142344,0.6122686662119453,,,19.092752,,,,"NOT_AVAILABLE",,
4421573006218390272,229.6350222995266,0.23438642207236568,2.104543287568602,0.1420234720644945,0.5166378054864835,0.2622881211056511,17.078123,0.84056854,,,"NOT_AVAILABLE",,
4421478929254166528,229.60990130561723,20.83311825427947,2.05248338453476,35.43098831989167,,,19.693892,0.6479778,,,"NOT_AVAILABLE",,
4421573379883546240,229.6465039886784,0.06299247602041744,2.1165817668504343,0.048264994956636935,0.19688911432771747,0.060985317399739156,16.194893,0.97174644,,,"NOT_AVAILABLE",5343.0,
4421572834419526144,229.6067748913831,0.14042839764268295,2.076846554375087,0.15034158030083375,-1.0316385658374674,0.16632294547427748,17.375992,0.7983265,,,"NOT_AVAILABLE",,
4421572078504428800,229.65086536288757,10.878071421041206,2.063745551681839,1.1969960459674773,,,18.428055,,,,"NOT_AVAILABLE",,
4421572559540937856,229.66865500472485,0.8692285215614166,2.083991720886335,0.5278493075948795,,,17.690632,0.95301056,,,"NOT_AVAILABLE",,
4421572284665729280,229.68706795310547,7.216134663711814,2.071230139886433,3.9658187305189045,,,20.62847,,,,"NOT_AVAILABLE",,
4421571941069940224,229.63840437034574,0.2514026522609916,2.035291770318359,0.18441043691974368,-0.005598051716150573,0.25598907613072425,18.571556,0.56134987,,,"NOT_AVAILABLE",,
4421572864487332608,229.61883878557285,0.03223126453843531,2.0807040831177934,0.0310279262326895,0.04001550765163001,0.037679488290131,12.650065,1.3857307,40.27905175947113,0.4621006603798726,"NOT_AVAILABLE",4700.47,
4421572112864031744,229.6706296728125,0.9149979422348072,2.0680642465280656,0.46132766378111784,,,18.910654,,,,"NOT_AVAILABLE",,
4421573246737001472,229.60198192171828,0.7227239928710899,2.111279781632443,0.33376355334739843,,,18.965883,0.7141304,,,"NOT_AVAILABLE",,
4421572284665729408,229.6871931062071,7.214165278379965,2.071481071051279,4.370505002118609,,,20.569422,,,,"NOT_AVAILABLE",,
4421573178017319168,229.60441988154324,0.2183105232280205,2.098482436717672,0.1718067551163902,0.44977624122882637,0.2271233983341558,18.122725,0.71375084,,,"NOT_AVAILABLE",,
4421573173724979840,229.6202893849053,0.03454611464238138,2.095595972202712,0.03087929499349977,0.09423750736924179,0.03849396814171032,11.737233,1.7015648,51.929869065112484,0.7155357869102703,"NOT_AVAILABLE",4226.6333,
4421573624693849600,229.65581031142023,0.28959017740623205,2.126451375566401,0.393379502892852,,,18.416693,,,,"NOT_AVAILABLE",,
4421478929254166784,229.6093969597203,43.896065299285695,2.0526775041418692,79.50337679283112,,,19.589407,,,,"NOT_AVAILABLE",,
4421573379883546496,229.64670630830113,0.12135340561959426,2.100139468033301,0.103129371672316,0.7704528102336639,0.14033139609524461,16.633652,0.833786,,,"NOT_AVAILABLE",5095.6333,
4421572181583846912,229.66036064587192,0.8411143722354659,2.0794040865946184,0.2747486172345782,,,18.099611,0.6659336,,,"NOT_AVAILABLE",,
4421572181586617344,229.65991959115647,0.3882794421695722,2.0855885403194274,0.7151716243374887,,,18.102377,,,,"NOT_AVAILABLE",,
4421571872345695488,229.66659172991126,3.5512489425425895,2.0565895113570374,4.178466623411618,,,18.725918,,,,"NOT_AVAILABLE",,
4421573006218217600,229.6335818572386,0.3689049284188503,2.0935309087853717,0.2679289481006624,0.08210253707576132,0.45364038481591956,15.617976,0.60510063,,,"NOT_AVAILABLE",5143.45,
4421573624693849728,229.65555752970872,0.8226652638957654,2.1262957566226532,1.071941913554905,,,18.226782,0.56622124,,,"NOT_AVAILABLE",,
4421573246737008768,229.5993665749332,0.2160197883737993,2.110200066268577,0.14633752792716126,0.5264375488840692,0.18952172229326877,17.846584,,,,"NOT_AVAILABLE",,
4421573379883545600,229.64519424871327,0.020373090840071217,2.104573947678272,0.017438359901935697,0.09908829282413185,0.02229836031865813,13.135534,1.344326,,,"NOT_AVAILABLE",4743.72,0.497
4421573620401714304,229.64533128758148,0.07097577054783846,2.119248719793239,0.06261090299868807,0.1608050401203178,0.08093789607256842,16.827633,0.9531498,,,"NOT_AVAILABLE",5440.5,
4421573178017107328,229.61836865457423,0.9404027144787632,2.095098435812502,0.5236363517100378,,,18.285158,,,,"NOT_AVAILABLE",,
4421572490825788032,229.6857446747108,0.05961880205348648,2.0804107689648723,0.07160096244271777,0.3242824741782951,0.08703662749268362,15.62236,0.028136253,,,"NOT_AVAILABLE",9569.0,
4421571872350463104,229.66853051236367,1.1583358766801117,2.054056539008591,0.7589675775711627,,,19.436518,,,,"NOT_AVAILABLE",,
4421572937498302592,229.6443593041433,0.028163981135946696,2.0857524449097578,0.04405374426471361,0.08194387787461582,0.04651463085987463,13.34952,1.2598829,,,"NOT_AVAILABLE",4885.0,
4421572044144696064,229.63728629019707,0.2621849798866511,2.0562929795763307,0.21970515938345644,1.77565769140552,0.2763376201379564,17.753521,,,,"NOT_AVAILABLE",,
4421572971862334080,229.62369271693126,0.035996509947676496,2.085453410182314,0.03385063803396175,0.21015259359018848,0.04248067078334143,13.928955,1.0278168,,,"NOT_AVAILABLE",5099.25,
4421478173340320768,229.6123360038576,19.397462692913518,2.040715245680724,32.407404953055966,,,20.072851,,,,"NOT_AVAILABLE",,
4421572147228502272,229.64544344959756,18.623704028649314,2.0766156125928408,6.92570895281135,,,16.96158,,,,"NOT_AVAILABLE",,
4421573659053821952,229.62332355902214,50.33805665549394,2.1217672778061814,26.91184332996177,,,18.710688,0.7517452,,,"NOT_AVAILABLE",,
4421571734906661760,229.65006379324703,0.07958549860628321,2.040182572679706,0.06656701583561163,0.20827327021160452,0.09191828289178706,16.457539,-0.103494644,,,"NOT_AVAILABLE",9522.75,
4421571872345725312,229.66126640625987,0.03884171518629343,2.0543942971327724,0.03443468586937529,0.18200344348249087,0.04544761989232455,15.399275,1.0286303,,,"NOT_AVAILABLE",5168.7437,
4421572112864020992,229.6671663269496,0.11381417457742438,2.0653001553528103,0.08373453824621284,0.42703499338807843,0.1088804445582568,16.712328,0.9516134,,,"NOT_AVAILABLE",5191.267,
4421573281096737280,229.61114692493618,1.6035318817462998,2.116846922725583,0.7273146799675484,,,19.171106,,,,"NOT_AVAILABLE",,
4421573178017320704,229.61388352752073,1.7668509547136535,2.1044746765887283,0.8661982084635713,,,18.407003,,,,"NOT_AVAILABLE",,
4421573178017250432,229.61000381589602,1.7306051017625792,2.097898071023466,2.6525020582306422,,,18.556602,,,,"NOT_AVAILABLE",,
4421573006218368768,229.6380035765477,1.2883933328039632,2.105144668176427,0.9508014203294576,,,17.857412,0.61310387,,,"NOT_AVAILABLE",,
4421572903138699264,229.63542725388908,0.03176727484380239,2.0775235878792175,0.029814306608350695,0.10323277507924095,0.03691212674467209,12.249023,1.4665546,,,"NOT_AVAILABLE",4467.5,
4421573006218256256,229.6379954137456,0.5195446320920886,2.098016624100956,0.4356101991089323,,,17.625435,0.5833521,,,"NOT_AVAILABLE",,
4421573384175513216,229.6399081663197,0.3472428635040397,2.1070821139244686,0.312230387953912,1.2477437156209563,0.5180818325732164,18.389626,0.8559437,,,"NOT_AVAILABLE",,
4421572765702374528,229.6145227531267,0.6163547646145116,2.062072965516509,1.0677224252354904,,,18.282322,,,,"NOT_AVAILABLE",,
4421572589609526656,229.6788419477518,0.02398701746955778,2.097943824649855,0.028772919847335404,0.12570540115787085,0.03533016250292042,14.277754,1.1597214,,,"NOT_AVAILABLE",4900.5,
4421573384178244864,229.64367341563047,0.32905052735309936,2.113712688851859,0.2281763436867721,-0.7259042721301169,0.2766401145017422,18.822487,0.520298,,,"NOT_AVAILABLE",,
4421572181586617472,229.65817402051655,5.412077246323178,2.088893841565434,10.650652494942776,,,18.894516,,,,"NOT_AVAILABLE",,
4421571902414759168,229.67888930173646,0.11291355326332587,2.061968936541023,0.11844637103999708,0.6071581303064644,0.16579448682783648,17.279835,0.83973885,,,"NOT_AVAILABLE",,
4421572765702375168,229.61238612411552,13.293495781845163,2.06570902753105,22.689995209005627,,,18.116316,0.64109993,,,"NOT_AVAILABLE",,
4421571769266399872,229.65885202294652,0.8763400329120216,2.0460772512475307,0.4205205392065255,-0.06956147061854563,0.6509647517996587,19.225391,,,,"NOT_AVAILABLE",,
4421572490825788160,229.68053460336736,0.03609183586100386,2.0772440565215953,0.04604367487026851,0.030461839867467953,0.053171854259313055,15.320629,1.0614777,,,"NOT_AVAILABLE",5057.36,
4421478929254167424,229.60549034262777,0.5842589981896351,2.0588507805629863,0.8342947070896656,,,19.21794,,,,"NOT_AVAILABLE",,
4421571769271253760,229.6591928800097,1.1846126663835188,2.0507052827815673,1.207275771806763,,,19.224644,0.4546013,,,"NOT_AVAILABLE",,
4421573208084843008,229.62327443259278,0.05099841450589825,2.1010149881429254,0.048996467599932605,0.20256737408533285,0.06714087002594978,14.970434,0.7943239,,,"NOT_AVAILABLE",5884.6104,
4421572009785129088,229.62044459796923,0.3054569540987129,2.0547760259435286,0.4655290858006357,-0.14728425474408166,0.44693281193644907,18.398737,,,,"NOT_AVAILABLE",,
4421572284665730688,229.68683865011198,1.6100741111424057,2.0717664605100232,1.9071544771335833,,,20.021912,,,,"NOT_AVAILABLE",,
4421572971858480640,229.6225540281168,0.7222551669679618,2.0871298189181187,0.6540399945688933,,,16.847437,0.8385296,,,"NOT_AVAILABLE",5095.6333,
4421572525182967936,229.68804082688968,0.6551846981651994,2.0833713548663573,1.0105745455692645,,,19.19919,0.5645733,,,"NOT_AVAILABLE",,
4421572078507472000,229.659655603622,7.839506699235579,2.057227509237576,5.112467102762103,,,19.471292,,,,"NOT_AVAILABLE",,
4421478173339923840,229.61362880826243,0.6287239022869971,2.045438665445627,0.8159063575607842,,,19.34392,0.9023609,,,"NOT_AVAILABLE",,
4421478104619819520,229.62328194680188,0.38842455976148926,2.0397650839213655,0.2311943804213114,0.565346827164681,0.3086249855873205,18.872122,0.7092571,,,"NOT_AVAILABLE",,
4421572044144695552,229.63724644644182,0.10338104296025612,2.055862415518944,0.0986970533854247,-0.3824351408326506,0.11860874025427744,16.560843,0.9163151,,,"NOT_AVAILABLE",5095.6333,
4421573208084843392,229.62420174816913,0.09944622899804156,2.1006566408916236,0.05618761589620752,0.10398388906048174,0.06823982824516056,16.022774,0.96010303,,,"NOT_AVAILABLE",5286.9,
4421572486530311296,229.6787752151498,0.04423616490625002,2.084557113231981,0.05056291668911589,0.12656190419217084,0.06311393284944634,15.915261,1.0185089,,,"NOT_AVAILABLE",5219.51,
4421573178017107456,229.61781227135728,2.9635273003933675,2.09489819872203,2.740552405657601,,,18.142618,0.46588707,,,"NOT_AVAILABLE",,
4421572078506370944,229.6552552130185,0.6070391163382919,2.063434840523453,0.33734111954977547,,,17.766134,0.63173294,,,"NOT_AVAILABLE",,
4421572971858345728,229.62947969962283,2.267406960428978,2.0866207991665755,1.0649292753157302,,,17.362707,,,,"NOT_AVAILABLE",,
4421573384175341312,229.64755904527576,0.3765439864461672,2.1023006525792156,0.3143369719564103,1.6338399550745561,0.5285381602429866,17.970617,0.6252556,,,"NOT_AVAILABLE",,
4421573349817579136,229.67234029462273,0.2097293991704661,2.103680933694824,0.3787618643813124,0.9035342863903622,0.3516190656264047,18.103266,0.66669464,,,"NOT_AVAILABLE",,
4421572834419563520,229.60392931397232,0.1574022243900243,2.076625776591607,0.19566546380635821,0.5768043452312748,0.2195259283531041,17.893837,0.6843033,,,"NOT_AVAILABLE",,
4421572112864068096,229.66963935937474,0.3192596683905535,2.0695027539532322,0.22341272103121224,0.16575260379193474,0.26149347259200467,18.489183,0.50447655,,,"NOT_AVAILABLE",,
4421572937498439168,229.64786909462399,12.778877792360339,2.0846165554499283,1.3049919266631276,,,16.630386,0.789484,,,"NOT_AVAILABLE",5095.6333,
4421572044148468480,229.63482314047528,32.754427577406,2.0592698292790788,13.195069855472529,,,18.721949,,,,"NOT_AVAILABLE",,
4421573074937867264,229.60800296847378,0.512836527008783,2.0871551881686914,0.27458794376885143,,,18.352938,,,,"NOT_AVAILABLE",,
4421571769266399488,229.65925929966986,1.6571503269584344,2.0448599887401744,0.690163334900966,,,19.406084,,,,"NOT_AVAILABLE",,
4421572044144695296,229.63581341654918,9.31916664702512,2.0541208169481426,2.312902194076148,,,19.094479,,,,"NOT_AVAILABLE",,
4421573281096737152,229.61104075379902,1.7285982700001192,2.11712970126927,0.8099176936636533,,,18.816484,,,,"NOT_AVAILABLE",,
4421573208084842624,229.62296245837334,1.1363805791628268,2.1048019876275745,0.4636113553982353,,,18.035877,0.544508,,,"NOT_AVAILABLE",,
4421573006218414336,229.63163891494048,2.038224118003759,2.1039238114571686,0.8914126781425076,,,17.829432,,,,"NOT_AVAILABLE",,
4421571906705438976,229.67579290654194,0.3208999540083397,2.062795073211429,0.3693555238204296,0.125395332216545,0.4517673860280284,19.01664,,,,"NOT_AVAILABLE",,
4421571769266313728,229.66215271484236,0.6690378307349951,2.038893635005039,0.4522453857898882,0.06136756064980878,0.5684262457882208,19.566826,,,,"NOT_AVAILABLE",,
4421573281096708992,229.6097299259383,0.1618662385294316,2.113910286664854,0.11073699429555181,-0.3507548137143302,0.15810443812133948,14.409756,0.96595955,,,"NOT_AVAILABLE",5343.0,
4421573006218218624,229.6426523572861,0.03418204420253285,2.0992118283480274,0.03532697149498644,0.14886661469987728,0.03998725875342239,15.136827,1.0322123,,,"NOT_AVAILABLE",5152.3335,
4421571769266399360,229.65923032648735,1.8635006533545018,2.045025085783371,1.0188353855994494,,,17.861929,0.5350342,,,"NOT_AVAILABLE",,
4421572800063595904,229.62254166086188,0.05794513333581562,2.067787935446348,0.06169700626710549,-0.041858213045005234,0.07070761255032303,14.308013,1.130291,,,"NOT_AVAILABLE",5015.5,
4421573349817647360,229.65980844544185,0.2614621031764234,2.107944691163748,0.3306906640404362,0.9568339465984071,0.3340886922184279,18.41368,,,,"NOT_AVAILABLE",,
4421572044144697216,229.6365543220309,0.6894289800457984,2.0587819047031064,0.7409277631674686,0.9166715444280515,1.1496063496035624,18.03761,,,,"NOT_AVAILABLE",,
4421572009788729856,229.62790143987183,0.764484834285337,2.057158934693611,0.3779905453125845,,,18.224092,0.6692562,,,"NOT_AVAILABLE",,
4421573384179195392,229.64778868529376,0.0791558552277232,2.1008318606221192,0.06959970916362007,0.03678114899851643,0.08909641824675646,16.854248,0.88091755,,,"NOT_AVAILABLE",5095.6333,
4421572009785130496,229.62430287711106,1.0419499589923824,2.0557355062105773,0.6214197732714711,,,18.534681,,,,"NOT_AVAILABLE",,
4421571872345616256,229.67229735389918,0.9594113289774665,2.0540775854200346,0.46833474996908775,,,19.23206,,,,"NOT_AVAILABLE",,
4421573178017248000,229.61766701742562,51.4887245144944,2.102475246294518,27.473751635544946,,,18.464697,0.29669952,,,"NOT_AVAILABLE",,
4421572765702367360,229.61511648023333,0.5621875595300793,2.0628436960311736,0.9733519994175581,,,18.158907,,,,"NOT_AVAILABLE",,
4421478104619820160,229.61890439610391,0.4069756832680699,2.03722239094384,0.32009680678063307,-1.2149639553133869,0.4135762491256875,18.679785,0.68984604,,,"NOT_AVAILABLE",,
4421573006218278912,229.63853149486783,1.6173817852800176,2.100222442137538,0.8001391652049056,,,18.031782,,,,"NOT_AVAILABLE",,
4421573208084842752,229.62322624078433,19.53210812279352,2.109165819408707,6.436958335832638,,,18.392437,,,,"NOT_AVAILABLE",,
4421571975425068544,229.64428678677126,0.7526019069094182,2.051188318853763,0.3260554060472368,,,18.811651,0.60230255,,,"NOT_AVAILABLE",,
4421572490821144192,229.6791742304476,0.6377951626322612,2.0729602837969856,0.3632657964008782,,,18.76633,0.66368484,,,"NOT_AVAILABLE",,
4421573693413598976,229.63276288606494,1.2428244326121882,2.1303900445623696,0.5189179240808907,,,19.185032,,,,"NOT_AVAILABLE",,
4421571872345616128,229.6727485577897,0.42061602227675804,2.054433960704244,0.3851540102017155,-1.894925541711945,0.5319375181478215,17.728079,0.6634846,,,"NOT_AVAILABLE",,
4421573178017317632,229.6060580980529,0.07682169741599613,2.1000547459213137,0.06548734364023905,0.3317925330399738,0.08966182095501994,16.403196,0.9109974,,,"NOT_AVAILABLE",5286.9,
4421573212380978560,229.6205666462186,0.08102768388181111,2.1087309706911666,0.0540513738806077,0.06991343753966356,0.07147531010678429,16.003786,0.9916601,,,"NOT_AVAILABLE",5286.9,
4421572765702380416,229.61688473317838,15.492116234007376,2.0574312677182545,26.42487723688138,,,18.767971,,,,"NOT_AVAILABLE",,
4421573040578293888,229.592097008607,1.5375313853212067,2.0865068610207667,0.8634155949002338,,,19.503756,,,,"NOT_AVAILABLE",,
4421478173340320640,229.61225277230227,0.9539335041449143,2.0404047673617702,0.88329873450532,,,19.197437,0.5332813,,,"NOT_AVAILABLE",,
4421573418535248512,229.66088271724456,17.430142253542584,2.1200476433316475,29.629031192317093,,,18.60548,,,,"NOT_AVAILABLE",,
4421573418539447552,229.65882021386466,1.3894221112703204,2.1129540715592943,3.667328261230125,,,19.26071,,,,"NOT_AVAILABLE",,
4421572009788438784,229.62443710763506,19.66658476263646,2.046244516278629,34.82915370727405,,,19.99615,0.60941696,,,"NOT_AVAILABLE",,
4421573074940327936,229.60188922082037,1.3383793005842108,2.0817390224236036,2.132730974351002,,,19.099096,,,,"NOT_AVAILABLE",,
4421573418537124736,229.65759336058449,0.1703434502598825,2.1111870599850526,0.1689436423511729,-0.05564106486678412,0.19763843922366414,18.068094,0.6720829,,,"NOT_AVAILABLE",,
4421572044144868608,229.63727708482034,1.359042905150213,2.0638306813133696,2.5798906533065855,,,18.41482,,,,"NOT_AVAILABLE",,
4421572937498262144,229.64351626828363,0.5871435095397598,2.084540277062071,0.40550929304429406,,,16.509125,,,,"NOT_AVAILABLE",,
4421573178017080192,229.61489282412867,0.20749126222300762,2.0913265807419994,0.19284579799871313,-1.0542143712450744,0.24309970847438683,17.88767,0.72016335,,,"NOT_AVAILABLE",,
4421572761408110592,229.61305050911346,0.020632125257602787,2.06295823377956,0.019828555038756766,0.1089997302374216,0.02529601863083368,13.905808,1.218401,,,"NOT_AVAILABLE",4885.34,0.52
4421571872345702144,229.65844735923554,6.212689939264439,2.052056546460825,2.8093033225680815,,,18.910015,,,,"NOT_AVAILABLE",,
4421573654761442816,229.62620432085745,0.23969764498238114,2.1242458494221244,0.1361419717842959,0.17078022638100873,0.16646302437220675,16.966425,0.85443306,,,"NOT_AVAILABLE",5095.6333,
4421571872345616000,229.6724529512365,7.511130298699656,2.0544922103290006,5.744598424592159,,,20.284481,,,,"NOT_AVAILABLE",,
4421571941069946624,229.638914821921,0.06860015865763709,2.0386314755698676,0.06067348696261782,-0.028080303634988316,0.0854908844651426,16.006557,-0.060839653,,,"NOT_AVAILABLE",9575.0,
4421572593903299200,229.67690610217346,1.2925220838337261,2.104730013538797,2.0488559770497257,,,18.365343,0.65769196,,,"NOT_AVAILABLE",,
4421573349819970688,229.66901604618462,19.114395790411226,2.0993401535939853,32.196625294113105,,,19.481783,,,,"NOT_AVAILABLE",,
4421573384175337984,229.6521973466334,0.17964690981058165,2.105184634253048,0.21633811096566935,0.8306644293472232,0.2575706010911857,17.937096,,,,"NOT_AVAILABLE",,
4421572044144696576,229.6386476662023,18.15528033929943,2.054957149720861,5.974543483672115,,,18.458181,,,,"NOT_AVAILABLE",,
4421573384175375232,229.65650715799242,0.09766262172179849,2.1086782219443805,0.08895145205909354,0.15730131092461208,0.11543699961890248,16.471756,,,,"NOT_AVAILABLE",,
4421572559540943872,229.66936169257187,0.7028360540155306,2.083798016709912,0.4345520545195983,0.2594510368563378,0.5156507774659782,18.607962,,,,"NOT_AVAILABLE",,
4421571975425068288,229.65004416551994,0.5580140855755866,2.054760650639108,0.26678929080263464,,,17.965782,,,,"NOT_AVAILABLE",,
4421572486530316288,229.6851732743834,0.17551985023398387,2.0780419142738062,0.1475468659220517,-0.07766163247563662,0.1869389925770729,17.76373,0.79164314,,,"NOT_AVAILABLE",,
4421571941069946496,229.64502188188675,1.8256526075800186,2.04276170242146,0.8439058518430717,,,18.895468,0.6152744,,,"NOT_AVAILABLE",,
4421478929254168576,229.6100472052148,18.30639980716398,2.051210762934853,31.204780379015002,,,19.246294,,,,"NOT_AVAILABLE",,
4421572593903298816,229.67814686977593,0.4099645171777393,2.102560194381469,0.5926106416561457,,,18.635994,0.6415596,,,"NOT_AVAILABLE",,
4421573384175338112,229.65243199592297,0.16451799318913005,2.10513772708881,0.14563789721028272,-0.1894336000408044,0.19539673611506578,16.295307,0.95427036,,,"NOT_AVAILABLE",5143.45,
4421572868783119488,229.61732482752515,10.117671213335525,2.0825876756899215,13.319585971156481,,,18.15759,,,,"NOT_AVAILABLE",,
4421573349817542656,229.67350882877577,0.23121707452154383,2.110346052159673,0.35877806793848505,0.13123296555049002,0.2949586193959034,18.256338,0.67723083,,,"NOT_AVAILABLE",,
4421572765702379520,229.61286365507047,15.206025452202768,2.0640598548505267,25.94212933281671,,,18.752115,0.6449299,,,"NOT_AVAILABLE",,
4421572937498436224,229.649919858813,41.75358118443736,2.0851403550448975,78.96999614432369,,,17.656189,,,,"NOT_AVAILABLE",,
4421572593903298944,229.67824148887183,0.5099350253008209,2.102728888111594,0.7069738702785661,,,19.140663,,,,"NOT_AVAILABLE",,
4421572009788135552,229.62027854468207,5.316402600620193,2.052122408689448,1.7779347922689677,,,18.94751,0.83527946,,,"NOT_AVAILABLE",,
4421572044144696448,229.63624392749688,0.2595488352381945,2.0545912400591213,0.22731768693559998,0.3941942027943741,0.3553945777460773,18.478327,,,,"NOT_AVAILABLE",,
4421573208084844288,229.62668072870775,0.15491750090977854,2.1049746350967853,0.07152342822987257,0.21993355324004105,0.04993799080699523,14.452507,0.9688244,,,"NOT_AVAILABLE",5343.0,
4421573349817542784,229.67499496609707,0.944538359340191,2.107918084020058,1.8196384225632927,,,19.775547,-0.03340912,,,"NOT_AVAILABLE",,
4421571803626053248,229.67227733471415,0.26557805590234795,2.045290276358935,0.19324231052712415,0.3351498536936321,0.26324706541341614,18.452438,0.58893585,,,"NOT_AVAILABLE",,
4421573074937864192,229.61211859235786,17.503197212640494,2.0895415183418944,29.58303959748465,,,18.271877,,,,"NOT_AVAILABLE",,
4421478929254168832,229.60431907239573,22.114194513079003,2.060276757198202,35.9175970035077,,,18.377558,,,,"NOT_AVAILABLE",,
4421571975425107712,229.64995635112038,13.651684454686173,2.056674020045544,6.273958274027548,,,18.337524,0.5748825,,,"NOT_AVAILABLE",,
4421572868779262720,229.61381648957942,0.27828110970237313,2.0811102395887002,0.28011926796674713,-2.7421220686832357,0.4454320652772447,16.782064,0.7497721,,,"NOT_AVAILABLE",5095.6333,
4421572868783119744,229.61636711753545,0.21947054294127818,2.081544430765501,0.28468508987013047,1.6226545488897433,0.3243456412310798,17.545431,0.566185,,,"NOT_AVAILABLE",,
4421572009788440320,229.61808596156476,0.2586005945716806,2.054256711262126,0.1870289975863464,0.06751529187422085,0.2721521027155041,18.547949,0.6469059,,,"NOT_AVAILABLE",,
4421572044144696320,229.63670151570972,1.5255104798029788,2.056357861358364,0.7530794702723084,,,18.250954,,,,"NOT_AVAILABLE",,
4421571975425065856,229.649571056764,0.9615977885989626,2.05416375883623,0.5201716561861112,,,18.732069,,,,"NOT_AVAILABLE",,
